time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-06-19T20:26:32.094Z,44.4481,147.9502,109.36,5,mb,92,134,3.861,0.78,us,us7000hikw,2022-08-28T03:18:54.040Z,"86 km S of Kuril’sk, Russia",earthquake,8.7,6.8,0.035,259,reviewed,us,us
2022-06-19T17:57:28.419Z,13.1662,-90.6999,15.49,5.1,mww,73,95,1.155,0.72,us,us7000hik6,2022-08-28T03:18:51.040Z,"84 km S of Iztapa, Guatemala",earthquake,8.1,3.9,0.047,44,reviewed,us,us
2022-06-19T11:49:23.228Z,-20.3297,-174.8636,66,5.3,mww,112,40,6.748,0.41,us,us7000hiiy,2022-08-28T03:18:45.040Z,"78 km SW of Pangai, Tonga",earthquake,10.3,1.9,0.071,19,reviewed,us,us
2022-06-19T10:07:37.363Z,26.7578,126.4734,10,5.1,mww,107,38,1.61,0.5,us,us7000hiip,2022-08-28T03:18:43.040Z,"134 km WNW of Naha, Japan",earthquake,6.25,1.824,0.069,20,reviewed,us,us
2022-06-19T09:55:19.070Z,26.7173,126.5426,7,5.5,mww,113,37,1.551,0.48,us,us7000hiil,2022-08-28T03:18:42.040Z,"126 km WNW of Naha, Japan",earthquake,6,1.8,0.052,36,reviewed,us,us
2022-06-19T06:08:06.557Z,37.5046,137.3115,10,5.1,mww,158,89,1.194,0.37,us,us7000hihq,2022-08-28T03:18:38.040Z,"58 km NNE of Nanao, Japan",earthquake,5.3,1.8,0.052,36,reviewed,us,us
2022-06-18T18:24:12.125Z,-33.4999,-69.5494,142.79,5.1,mww,119,41,0.497,0.73,us,us7000hiew,2022-08-28T03:18:29.040Z,"95 km SW of Mendoza, Argentina",earthquake,5.89,3.878,0.071,19,reviewed,us,us
2022-06-18T11:22:18.692Z,-4.9018,103.0305,66.86,5.3,mww,136,46,0.542,0.54,us,us7000hic1,2022-08-28T03:18:23.040Z,"99 km SSW of Pagar Alam, Indonesia",earthquake,7.8,5.4,0.098,10,reviewed,us,us
2022-06-18T05:25:57.529Z,-20.573,169.7309,131.75,5.4,mww,128,50,2.939,0.57,us,us7000hias,2022-08-28T03:18:19.040Z,"123 km SSE of Isangel, Vanuatu",earthquake,7.9,5.5,0.065,23,reviewed,us,us
2022-06-18T05:03:14.121Z,30.0788,-113.8135,10,5.1,mww,48,155,1.309,0.49,us,us7000hiar,2022-08-28T03:18:18.040Z,"109 km W of La Libertad, Mexico",earthquake,2.63,1.89,0.056,31,reviewed,us,us
2022-06-18T05:00:44.328Z,30.1501,-113.7326,10,5.1,mww,89,109,1.309,0.84,us,us7000hial,2022-08-28T03:18:18.040Z,"103 km WNW of La Libertad, Mexico",earthquake,4.28,1.87,0.041,58,reviewed,us,us
2022-06-18T04:51:29.788Z,30.0817,-113.7212,10,5.2,mww,60,153,2.024,0.78,us,us7000hiaj,2022-08-28T03:18:17.040Z,"101 km W of La Libertad, Mexico",earthquake,6.8,1.9,0.035,80,reviewed,us,us
2022-06-18T02:49:51.878Z,-32.1439,-177.9036,10,5.2,mww,51,83,2.872,0.76,us,us7000hiab,2022-08-28T03:18:16.040Z,"south of the Kermadec Islands",earthquake,10.6,1.8,0.071,19,reviewed,us,us
2022-06-17T16:45:01.188Z,-7.1744,129.3148,141.55,5,mb,67,55,2.124,0.69,us,us7000hi6l,2022-08-21T00:18:18.040Z,"295 km ENE of Lospalos, Timor Leste",earthquake,7.8,5.7,0.044,165,reviewed,us,us
2022-06-17T10:48:12.013Z,18.4473,-62.9931,38.74,5.1,mww,178,31,0.402,0.37,us,us7000hi2s,2022-08-21T00:18:12.040Z,"26 km NNE of The Valley, Anguilla",earthquake,6.7,4.6,0.073,18,reviewed,us,us
2022-06-17T09:22:58.499Z,36.5049,71.1541,220.21,5.1,mww,143,36,0.773,0.58,us,us7000hi2g,2022-08-21T00:18:11.040Z,"39 km WSW of Ashk?sham, Afghanistan",earthquake,7.1,4.8,0.069,20,reviewed,us,us
2022-06-16T06:08:53.556Z,17.1257,119.9561,23.7,5.2,mww,164,60,5.76,0.58,us,us7000hhqh,2022-08-21T00:17:49.040Z,"49 km W of Darapidap, Philippines",earthquake,7.5,3.4,0.078,16,reviewed,us,us
2022-06-15T22:23:44.884Z,23.9204,143.2306,10,5,mb,160,83,9.652,0.61,us,us7000hhng,2022-08-21T00:17:41.040Z,"Volcano Islands, Japan region",earthquake,9.9,1.9,0.049,132,reviewed,us,us
2022-06-15T11:56:33.191Z,44.5381,-130.1124,10,5.6,mww,158,175,4.434,0.68,us,us7000hhik,2024-05-31T03:49:40.532Z,"off the coast of Oregon",earthquake,10,1.9,0.03,105,reviewed,us,us
2022-06-15T06:06:02.539Z,26.6789,54.212,9,5.5,mww,113,43,2.49,0.88,us,us7000hhhc,2022-08-21T00:17:25.040Z,"23 km NE of K?sh, Iran",earthquake,6.9,0.9,0.061,26,reviewed,us,us
2022-06-14T09:09:32.433Z,-5.4918,147.078,189.119,5.6,mww,129,18,5.057,0.56,us,us7000hh98,2022-08-21T00:17:04.040Z,"136 km N of Lae, Papua New Guinea",earthquake,8.3,5.244,0.045,48,reviewed,us,us
2022-06-13T23:20:24.173Z,-7.7375,-13.5681,10,5,mb,65,65,0.808,0.74,us,us7000hh6v,2022-08-21T00:16:55.040Z,"95 km ENE of Georgetown, Saint Helena",earthquake,6.1,1.8,0.06,87,reviewed,us,us
2022-06-13T20:57:19.167Z,-7.7673,-13.594,10,5.2,mww,99,41,0.776,0.71,us,us7000hh61,2022-08-21T00:16:54.040Z,"Ascension Island region",earthquake,6.8,1.8,0.093,11,reviewed,us,us
2022-06-13T05:25:52.911Z,-22.8546,-174.2566,10,5,mb,47,94,7.18,0.33,us,us7000hh1e,2022-08-21T00:16:42.040Z,"183 km SSE of ‘Ohonua, Tonga",earthquake,8.4,1.8,0.079,51,reviewed,us,us
2022-06-12T18:35:20.871Z,38.7366,43.5068,10,5.2,mww,67,56,0.55,0.73,us,us7000hgyu,2022-08-21T00:16:32.040Z,"28 km NNE of Van, Turkey",earthquake,4.7,1.9,0.086,13,reviewed,us,us
2022-06-12T08:33:19.989Z,-55.5372,-29.9478,10,5.2,mww,79,66,3.978,0.55,us,us7000hgw1,2022-08-21T00:16:22.040Z,"South Sandwich Islands region",earthquake,6.8,1.8,0.093,11,reviewed,us,us
2022-06-12T02:26:24.896Z,-7.6906,-13.6166,10,5,mb,58,51,0.775,0.92,us,us7000hguh,2022-08-21T00:16:15.040Z,"91 km ENE of Georgetown, Saint Helena",earthquake,8.2,1.8,0.05,130,reviewed,us,us
2022-06-11T23:55:32.018Z,-8.2905,111.4594,108.58,5,mb,166,44,1,0.68,us,us7000hgtm,2022-08-21T00:16:11.040Z,"36 km SW of Trenggalek, Indonesia",earthquake,3.1,4.7,0.048,141,reviewed,us,us
2022-06-11T20:56:25.352Z,-50.5068,139.3139,10,5.4,mww,98,59,9.375,0.92,us,us7000hgsw,2022-08-21T00:16:10.040Z,"western Indian-Antarctic Ridge",earthquake,10.3,1.8,0.083,14,reviewed,us,us
2022-06-11T18:45:50.688Z,-62.0557,161.6962,10,5,mb,42,53,15.54,0.8,us,us7000hhts,2022-08-21T00:16:08.040Z,"Balleny Islands region",earthquake,13.8,1.8,0.109,29,reviewed,us,us
2022-06-11T17:55:02.045Z,-18.9747,-12.3523,10,5.4,mww,188,20,10.201,0.73,us,us7000hgrz,2022-08-21T00:16:06.040Z,"southern Mid-Atlantic Ridge",earthquake,6,1.7,0.086,13,reviewed,us,us
2022-06-11T15:11:39.308Z,-7.5589,-13.6365,10,5,mww,36,70,0.808,1.01,us,us7000hgre,2022-08-21T00:16:03.040Z,"94 km ENE of Georgetown, Saint Helena",earthquake,4.42,1.801,0.093,11,reviewed,us,us
2022-06-11T14:11:39.223Z,-20.1489,66.3313,10,5.1,mww,63,50,2.812,0.93,us,us7000hgr1,2022-08-21T00:16:02.040Z,"Mauritius - Reunion region",earthquake,8,1.8,0.086,13,reviewed,us,us
2022-06-11T09:42:55.201Z,-65.2144,177.8433,10,5.4,mww,36,111,13.13,0.32,us,us7000hgq1,2022-08-21T00:15:57.040Z,"Balleny Islands region",earthquake,12.3,1.9,0.093,11,reviewed,us,us
2022-06-11T07:29:54.270Z,-7.9871,-13.6166,10,5.6,mww,160,45,0.738,0.63,us,us7000hgp6,2022-08-21T00:15:54.040Z,"87 km E of Georgetown, Saint Helena",earthquake,6.3,1.8,0.059,28,reviewed,us,us
2022-06-11T06:35:29.964Z,-7.9179,-13.6729,10,5.2,mww,88,45,0.68,0.52,us,us7000hgp0,2022-08-21T00:15:52.040Z,"81 km E of Georgetown, Saint Helena",earthquake,6.4,1.9,0.083,14,reviewed,us,us
2022-06-11T04:46:39.921Z,-23.3334,168.458,10,5,mb,50,96,1.176,1.2,us,us7000hgnn,2022-08-21T00:15:50.040Z,"123 km SE of Vao, New Caledonia",earthquake,8.2,1.8,0.105,32,reviewed,us,us
2022-06-10T23:07:21.479Z,-35.0476,-179.621,10,5.6,mww,107,51,3.016,0.63,us,us7000hgm3,2022-08-13T21:52:58.040Z,"east of the North Island of New Zealand",earthquake,9.27,1.734,0.05,38,reviewed,us,us
2022-06-10T01:40:21.404Z,34.8354,33.8695,47.15,5,mww,115,47,0.46,1.01,us,us7000hgcl,2022-08-13T21:52:43.040Z,"15 km S of Xylofágou, Cyprus",earthquake,4.4,2.1,0.058,29,reviewed,us,us
2022-06-09T17:28:35.801Z,32.3726,101.8721,7,5.9,mww,167,20,6.848,0.55,us,us7000hg9p,2022-08-13T21:52:10.040Z,"249 km NW of Tianpeng, China",earthquake,8.61,1.773,0.055,32,reviewed,us,us
2022-06-09T16:03:26.522Z,32.3152,101.8363,10.14,5.6,mww,226,20,3.945,0.61,us,us7000hg8b,2022-08-13T21:52:45.040Z,"247 km NW of Tianpeng, China",earthquake,7.1,3.2,0.056,31,reviewed,us,us
2022-06-08T20:53:42.352Z,-30.2032,-177.7589,22.87,5.2,mb,64,62,0.948,0.74,us,us7000hg13,2022-08-13T21:52:45.040Z,"Kermadec Islands, New Zealand",earthquake,6.8,3.9,0.074,59,reviewed,us,us
2022-06-08T12:24:19.332Z,52.0452,105.68,10,5.2,mww,163,24,1.314,0.57,us,us7000hfw5,2022-08-21T03:57:20.401Z,"Lake Baykal region, Russia",earthquake,6.5,1.8,0.093,11,reviewed,us,us
2022-06-08T05:32:37.927Z,-2.7693,118.5386,23.58,5.8,mww,127,25,2.321,0.85,us,us7000hfu0,2022-08-13T21:52:24.040Z,"39 km WSW of Mamuju, Indonesia",earthquake,5.9,3.1,0.063,24,reviewed,us,us
2022-06-08T00:58:00.040Z,18.3994,146.0531,135.75,5.4,mww,139,28,4.916,0.64,us,us7000hfrk,2024-05-23T03:49:48.646Z,"Pagan region, Northern Mariana Islands",earthquake,9.1,5.8,0.059,28,reviewed,us,us
2022-06-08T00:55:46.777Z,-9.0472,-71.1783,622.73,6.5,mww,236,31,1.999,0.74,us,us7000hfrj,2022-08-13T21:53:07.040Z,"107 km SSW of Tarauacá, Brazil",earthquake,9.09,2.853,0.049,40,reviewed,us,us
2022-06-07T20:37:25.713Z,6.6463,127.0252,48.51,5.1,mww,156,65,1.496,1.09,us,us7000hfpp,2022-08-13T21:52:45.040Z,"77 km SE of Tarragona, Philippines",earthquake,6.7,1.7,0.071,19,reviewed,us,us
2022-06-07T13:24:13.974Z,0.1487,123.6638,131.78,5.6,mww,123,22,1.481,0.77,us,us7000hfjt,2022-08-13T21:52:42.040Z,"79 km ESE of Gorontalo, Indonesia",earthquake,6.3,3.9,0.038,65,reviewed,us,us
2022-06-07T01:57:53.678Z,25.6667,123.4858,215.888,5.1,mww,126,29,1.269,0.69,us,us7000hfhd,2022-08-13T21:52:20.040Z,"northeast of Taiwan",earthquake,6.32,3.169,0.063,24,reviewed,us,us
2022-06-06T21:23:49.819Z,43.6196,-28.9219,10,5.3,mww,112,52,6.393,0.66,us,us7000hffl,2022-08-13T21:52:44.040Z,"northern Mid-Atlantic Ridge",earthquake,8,1.8,0.05,38,reviewed,us,us
2022-06-06T20:59:56.793Z,43.6918,-28.9617,10,5.4,mww,129,25,6.471,0.84,us,us7000hffe,2022-08-13T21:52:21.040Z,"northern Mid-Atlantic Ridge",earthquake,8.9,1.7,0.046,45,reviewed,us,us
2022-06-06T18:42:13.272Z,-29.0336,-176.7813,10,5.3,mww,93,57,1.022,1.12,us,us7000hfec,2022-08-13T21:52:21.040Z,"Kermadec Islands region",earthquake,8.4,1.4,0.053,34,reviewed,us,us
2022-06-06T08:29:09.876Z,-2.803,139.2418,23.75,5.2,mb,143,23,1.488,0.39,us,us7000hfaj,2022-08-13T21:52:45.040Z,"156 km W of Abepura, Indonesia",earthquake,6.3,3.8,0.046,154,reviewed,us,us
2022-06-05T23:41:02.510Z,-25.1083,-175.1773,10,5,mb,50,65,4.804,0.83,us,us7000hg8w,2022-08-13T21:52:25.040Z,"south of Tonga",earthquake,9,1.8,0.097,34,reviewed,us,us
2022-06-05T09:11:46.078Z,8.9674,93.6949,73.24,5,mb,84,54,4.92,0.58,us,us7000hf4j,2022-08-13T21:52:19.040Z,"Nicobar Islands, India region",earthquake,9.68,5.707,0.05,127,reviewed,us,us
2022-06-04T23:59:10.007Z,51.6137,-131.4027,6.61,5.1,mww,135,144,0.692,0.63,us,us7000hf29,2022-08-13T21:52:44.040Z,"Haida Gwaii Region, Canada",earthquake,6,4.2,0.08,15,reviewed,us,us
2022-06-04T23:38:12.123Z,52.0536,178.2682,105,6.3,mww,355,10,0.174,0.66,us,us7000hf1u,2024-05-20T03:49:46.219Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,3.97,1.703,0.024,162,reviewed,us,us
2022-06-04T13:17:48.196Z,-57.7238,148.6769,10,6.4,mww,247,39,6.594,0.63,us,us7000hexr,2022-08-13T21:52:47.040Z,"west of Macquarie Island",earthquake,9.3,1.7,0.098,10,reviewed,us,us
2022-06-04T13:07:25.926Z,-17.9601,-174.9679,237,6.3,mww,255,21,4.729,0.75,us,us7000hexp,2022-08-13T21:52:47.040Z,"129 km NW of Neiafu, Tonga",earthquake,7.7,1.9,0.037,71,reviewed,us,us
2022-06-04T02:59:28.434Z,-58.7733,-25.5884,43.549,5.6,mww,70,33,7.518,0.72,us,us7000heu8,2022-08-13T21:52:09.040Z,"South Sandwich Islands region",earthquake,6.69,4.019,0.089,12,reviewed,us,us
2022-06-03T14:54:34.378Z,-23.1559,-68.2647,98.64,5.3,mww,152,31,0.217,0.58,us,us7000hep8,2022-08-06T22:13:25.040Z,"27 km SSW of San Pedro de Atacama, Chile",earthquake,7.6,3.9,0.054,33,reviewed,us,us
2022-06-03T07:03:35.211Z,26.7819,126.4199,10,5.6,mww,156,43,1.656,0.61,us,us7000heku,2022-08-06T22:13:22.040Z,"140 km WNW of Naha, Japan",earthquake,6.6,1.9,0.042,54,reviewed,us,us
2022-06-03T06:24:56.012Z,-2.0507,-81.0444,10,5.2,mww,197,139,1.778,0.78,us,us7000hekd,2022-08-06T22:13:22.040Z,"20 km NNW of Salinas, Ecuador",earthquake,8.2,1.9,0.098,10,reviewed,us,us
2022-06-03T06:05:13.018Z,-23.9749,-179.8794,512.2,5.4,mww,108,68,5.549,0.49,us,us7000heka,2022-08-06T22:13:22.040Z,"south of the Fiji Islands",earthquake,6.4,6.8,0.098,10,reviewed,us,us
2022-06-02T23:26:03.168Z,52.3321,-170.0028,38.81,5.2,mww,174,118,1.552,0.75,us,us7000heii,2024-05-18T03:49:41.486Z,"102 km SW of Nikolski, Alaska",earthquake,6.6,2.8,0.045,47,reviewed,us,us
2022-06-02T19:49:56.489Z,21.395,-45.7958,10,5,mb,129,73,16.034,0.82,us,us7000hegl,2022-08-06T22:13:20.040Z,"northern Mid-Atlantic Ridge",earthquake,10.4,1.8,0.037,235,reviewed,us,us
2022-06-02T19:19:56.032Z,-0.4093,124.2737,60.61,5,mb,100,31,3.308,1.26,us,us7000heg7,2022-08-06T22:13:20.040Z,"170 km SE of Gorontalo, Indonesia",earthquake,7.2,2.5,0.041,189,reviewed,us,us
2022-06-02T18:54:31.063Z,9.0182,126.5097,38.76,5.5,mww,124,23,2.144,1.05,us,us7000hefw,2022-08-06T22:13:19.040Z,"26 km ENE of Bacolod, Philippines",earthquake,7.9,1.4,0.055,32,reviewed,us,us
2022-06-02T12:16:31.331Z,-55.9982,-144.0316,10,5.5,mww,59,44,27.595,0.82,us,us7000hebv,2022-08-06T22:13:16.040Z,"Pacific-Antarctic Ridge",earthquake,13.18,1.762,0.083,14,reviewed,us,us
2022-06-02T09:15:00.009Z,-55.344,-32.4656,10,5,mb,68,47,2.558,0.78,us,us7000hean,2022-08-06T22:13:16.040Z,"South Georgia Island region",earthquake,4.8,1.8,0.076,55,reviewed,us,us
2022-06-02T03:06:38.869Z,6.0471,127.5479,10,5.2,mb,109,68,2.204,0.75,us,us7000he8r,2022-08-06T22:13:15.040Z,"155 km ESE of Pondaguitan, Philippines",earthquake,6,1.7,0.043,177,reviewed,us,us
2022-06-01T22:55:43.766Z,-1.1333,127.1976,8.02,5,mb,129,50,1.899,0.53,us,us7000he7m,2022-08-06T22:13:14.040Z,"210 km S of Sofifi, Indonesia",earthquake,6.1,4,0.055,108,reviewed,us,us
2022-06-01T16:43:15.623Z,17.4476,94.2503,26,5.2,mww,129,40,2.928,0.58,us,us7000he50,2022-08-06T22:13:13.040Z,"90 km NW of Pathein, Myanmar",earthquake,5.4,1.8,0.098,10,reviewed,us,us
2022-06-01T09:03:08.082Z,30.3896,102.8724,10,5.3,mb,48,39,5.725,0.64,us,us7000hfbu,2022-08-06T22:13:28.040Z,"Western Sichuan, China",earthquake,8,1.9,0.099,34,reviewed,us,us
2022-06-01T09:00:08.401Z,30.3951,102.9582,12,5.8,mww,229,15,5.651,0.71,us,us7000he1h,2023-02-04T11:54:04.113Z,"48 km W of Linqiong, China",earthquake,7.4,1.8,0.043,52,reviewed,us,us
2022-06-01T00:35:17.029Z,-5.9939,148.4629,59.87,5.1,mb,96,21,4.098,0.95,us,us7000hdzg,2022-08-09T06:55:27.139Z,"92 km NE of Finschhafen, Papua New Guinea",earthquake,7.9,5.6,0.048,138,reviewed,us,us
2022-05-31T14:41:40.562Z,51.3845,-178.3262,47.83,5,mww,128,81,0.348,0.88,us,us7000hdtn,2022-08-06T22:13:10.040Z,"129 km WSW of Adak, Alaska",earthquake,4.3,3.8,0.052,35,reviewed,us,us
2022-05-31T07:10:09.517Z,-5.84,104.3485,61.05,5.2,mww,122,42,2.021,1.09,us,us7000hdqr,2024-01-18T16:36:51.700Z,"110 km WSW of Bandar Lampung, Indonesia",earthquake,7.7,4.6,0.093,11,reviewed,us,us
2022-05-31T00:52:05.876Z,-3.6685,131.3329,10,5,mb,87,43,1.179,0.68,us,us7000hdpm,2022-08-06T22:13:08.040Z,"Ceram Sea, Indonesia",earthquake,5.9,1.8,0.051,121,reviewed,us,us
2022-05-29T07:45:00.009Z,-22.2419,173.3375,10,5.3,mww,60,120,5.462,0.56,us,us7000hdei,2022-08-06T22:13:03.040Z,"southeast of the Loyalty Islands",earthquake,8.9,1.9,0.078,16,reviewed,us,us
2022-05-29T06:55:23.553Z,36.2785,140.9733,43.32,5.1,mww,165,49,2.245,0.53,us,us7000hddw,2022-08-06T22:13:03.040Z,"35 km E of ?arai, Japan",earthquake,6.8,6.6,0.08,15,reviewed,us,us
2022-05-28T15:32:25.852Z,-20.1469,-173.163,10,5.6,mww,73,56,7.493,0.96,us,us7000hdae,2022-08-06T22:13:01.040Z,"129 km ESE of Pangai, Tonga",earthquake,6.6,1.8,0.08,15,reviewed,us,us
2022-05-28T14:19:04.664Z,23.3808,-45.0581,10,5.5,mww,85,68,20.403,0.81,us,us7000hdaa,2022-08-06T22:13:01.040Z,"northern Mid-Atlantic Ridge",earthquake,11.4,1.9,0.065,23,reviewed,us,us
2022-05-28T14:11:12.811Z,-12.2477,167.0674,215,5.6,mww,101,77,3.183,0.67,us,us7000hda6,2022-08-06T22:13:01.040Z,"187 km NNW of Sola, Vanuatu",earthquake,9.5,1.9,0.044,50,reviewed,us,us
2022-05-27T18:22:42.175Z,8.4234,-102.9821,10,5.4,mww,145,69,10.05,0.58,us,us7000hd59,2022-08-02T19:51:02.040Z,"northern East Pacific Rise",earthquake,11.1,1.8,0.052,36,reviewed,us,us
2022-05-27T11:00:28.419Z,-59.6552,-24.1168,10,5.1,mb,72,45,8.632,0.39,us,us7000hd0m,2022-08-02T19:50:57.040Z,"South Sandwich Islands region",earthquake,10.2,1.9,0.061,88,reviewed,us,us
2022-05-27T09:43:55.994Z,-7.905,156.4251,10,5.2,mww,136,56,3.801,0.4,us,us7000hd0f,2022-08-02T19:50:57.040Z,"50 km WNW of Gizo, Solomon Islands",earthquake,8.3,1.8,0.093,11,reviewed,us,us
2022-05-27T02:36:05.556Z,-8.2572,127.2079,49,6.2,mww,118,19,3.264,1.32,us,us7000hcwg,2022-08-02T19:50:56.040Z,"37 km NE of Lospalos, Timor Leste",earthquake,6.9,1.8,0.075,17,reviewed,us,us
2022-05-27T01:07:32.178Z,-14.276,-75.6205,43,5.5,mww,98,103,2.567,0.97,us,us7000hcw4,2022-08-02T19:50:56.040Z,"14 km SE of Santiago, Peru",earthquake,8,1.9,0.059,28,reviewed,us,us
2022-05-26T20:02:15.914Z,-40.2567,-91.7033,10,5.1,mb,111,99,12.226,1.02,us,us7000hcu0,2022-08-02T19:50:55.040Z,"West Chile Rise",earthquake,13.7,1.8,0.038,230,reviewed,us,us
2022-05-26T18:10:04.775Z,-49.7722,-114.9698,10,6.2,mww,90,55,26.873,1.21,us,us7000hct4,2022-08-02T19:50:55.040Z,"southern East Pacific Rise",earthquake,12.1,1.8,0.083,14,reviewed,us,us
2022-05-26T15:37:58.560Z,-22.8282,172.1298,15,6.6,mww,302,16,4.329,0.9,us,us7000hcqw,2022-08-02T19:50:53.040Z,"southeast of the Loyalty Islands",earthquake,6.7,1.7,0.073,18,reviewed,us,us
2022-05-26T12:14:19.073Z,-34.4852,-73.9978,10,5.3,mwr,32,105,1.781,0.77,us,us7000hcmq,2022-08-02T19:50:53.040Z,"172 km WNW of Constitución, Chile",earthquake,2.9,1.9,,,reviewed,us,guc
2022-05-26T12:02:21.110Z,-14.9076,-70.2924,236,7.2,mww,144,40,2.494,1.38,us,us7000hcmn,2024-06-28T11:52:54.351Z,"10 km W of Azángaro, Peru",earthquake,9.6,1.9,0.042,55,reviewed,us,us
2022-05-25T23:41:02.527Z,-17.9948,-174.3264,10,5,mb,76,125,4.742,0.5,us,us7000hcja,2022-08-02T19:50:51.040Z,"81 km NNW of Neiafu, Tonga",earthquake,6.4,1.8,0.074,58,reviewed,us,us
2022-05-25T21:43:01.068Z,16.1693,-95.9576,34,5.5,mww,241,72,1.156,0.81,us,us7000hcir,2022-08-02T19:50:51.040Z,"12 km WNW of Santa María Zapotitlán, Mexico",earthquake,4.5,1.8,0.047,44,reviewed,us,us
2022-05-25T18:58:39.058Z,11.5714,-86.9049,47.4,5,mb,128,71,0.861,0.76,us,us7000hchh,2022-08-02T19:50:51.040Z,"48 km WSW of Masachapa, Nicaragua",earthquake,5.9,5.1,0.024,537,reviewed,us,us
2022-05-25T15:05:14.143Z,-4.4093,93.1737,10,5.2,mww,126,27,7.18,0.68,us,us7000hcf5,2022-08-02T19:50:50.040Z,"South Indian Ocean",earthquake,8.7,1.8,0.089,12,reviewed,us,us
2022-05-24T18:28:11.431Z,-20.4831,-177.6866,505.64,5,mb,215,48,4.862,0.95,us,us7000hc9e,2022-08-02T19:50:48.040Z,"267 km WNW of Haveluloto, Tonga",earthquake,4.5,5,0.024,578,reviewed,us,us
2022-05-24T12:57:59.372Z,-17.6213,-69.5902,156,5.5,mww,184,44,0.109,0.79,us,us7000hc71,2022-08-02T19:50:48.040Z,"42 km ENE of Palca, Peru",earthquake,7.1,1.9,0.05,38,reviewed,us,us
2022-05-24T04:00:27.654Z,84.198,-0.7678,10,5,mb,95,57,5.606,0.63,us,us7000hc4h,2022-08-02T19:50:47.040Z,"north of Svalbard",earthquake,8.6,1.8,0.032,320,reviewed,us,us
2022-05-23T22:53:52.624Z,1.1034,-85.2888,10,5.4,mww,112,80,6.815,1.03,us,us7000hc23,2022-08-02T19:50:46.040Z,"off the coast of Ecuador",earthquake,9.3,1.8,0.05,39,reviewed,us,us
2022-05-23T22:33:25.869Z,-55.4811,-29.5956,10,5.2,mww,107,44,4.157,0.65,us,us7000hc1w,2022-08-02T19:50:46.040Z,"South Sandwich Islands region",earthquake,6.3,1.8,0.098,10,reviewed,us,us
2022-05-23T19:26:36.011Z,-17.0791,167.4955,10,5.6,mww,86,34,1.646,1.1,us,us7000hc03,2022-08-02T19:50:45.040Z,"108 km S of Lakatoro, Vanuatu",earthquake,4.9,1.8,0.049,40,reviewed,us,us
2022-05-23T18:45:15.413Z,14.1036,145.929,82.18,5.1,mww,138,38,1.15,0.54,us,us7000hbzi,2024-05-08T03:49:42.083Z,"101 km SSE of San Jose Village, Northern Mariana Islands",earthquake,8.8,5.1,0.068,21,reviewed,us,us
2022-05-23T14:23:18.148Z,-5.1051,151.2682,119.66,5.2,mww,97,54,1.091,0.6,us,us6000hnai,2022-08-02T19:50:43.040Z,"134 km ENE of Kimbe, Papua New Guinea",earthquake,6.8,4.6,0.061,26,reviewed,us,us
2022-05-23T13:07:18.317Z,-15.7513,-174.9933,10,5,mb,78,56,3.345,0.65,us,us6000hnab,2022-08-02T19:50:43.040Z,"130 km W of Hihifo, Tonga",earthquake,7.9,1.8,0.038,229,reviewed,us,us
2022-05-23T11:58:02.250Z,-58.0348,-25.2664,23,5.5,mww,88,69,7.305,0.58,us,us6000hn9m,2022-08-02T19:50:43.040Z,"South Sandwich Islands region",earthquake,10.6,1.9,0.078,16,reviewed,us,us
2022-05-23T07:36:46.613Z,28.9568,59.9333,10,5.3,mww,160,44,5.199,0.39,us,us6000hn84,2022-08-02T19:50:42.040Z,"104 km S of No?rat?b?d, Iran",earthquake,7.8,1.8,0.098,10,reviewed,us,us
2022-05-23T02:01:05.931Z,41.2357,143.0991,34,5.5,mww,182,95,0.779,0.72,us,us6000hn6m,2022-08-02T19:50:42.040Z,"136 km SSE of Shizunai-furukawach?, Japan",earthquake,5.8,1.8,0.051,37,reviewed,us,us
2022-05-22T16:57:21.872Z,33.3529,141.4634,10,5,mb,102,84,1.402,0.69,us,us6000hn4w,2022-08-02T19:50:41.040Z,"225 km SSE of Katsuura, Japan",earthquake,8,1.8,0.045,162,reviewed,us,us
2022-05-22T15:17:31.327Z,33.2279,141.4121,12,6,mww,126,52,1.345,0.63,us,us6000hn4d,2022-08-02T19:50:40.040Z,"235 km SSE of Katsuura, Japan",earthquake,7,1.8,0.042,55,reviewed,us,us
2022-05-22T07:41:40.907Z,-26.3044,178.4565,599.39,5.1,mb,110,73,4.356,0.56,us,us6000hn2d,2022-08-02T19:50:39.040Z,"south of the Fiji Islands",earthquake,11.3,7.1,0.028,424,reviewed,us,us
2022-05-22T07:09:56.104Z,-26.4172,178.5374,608.01,5,mb,54,112,8.642,0.26,us,us7000hd1v,2022-08-02T19:50:58.040Z,"south of the Fiji Islands",earthquake,12.1,9.3,0.118,44,reviewed,us,us
2022-05-22T07:06:28.470Z,-26.2125,178.4501,603.79,6.3,mww,107,20,4.424,0.5,us,us6000hn1e,2022-08-02T19:50:39.040Z,"south of the Fiji Islands",earthquake,10.1,7.8,0.037,71,reviewed,us,us
2022-05-22T03:24:11.946Z,36.8145,141.3127,10.33,5.4,mww,98,120,1.707,0.83,us,us6000hn0i,2022-08-02T19:50:39.040Z,"46 km SE of Iwaki, Japan",earthquake,6.8,1.5,0.055,32,reviewed,us,us
